path,target
/home/xkukht01/Dev/SUR/data/non_target_train/f405_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_02_f16_i0_0.wav,0
