path,target
/home/xkukht01/Dev/SUR/data/target_train/m431_01_r10_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_p05_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_p01_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_r09_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_r06_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_p03_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_r07_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_p04_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_p02_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_train/m431_01_r08_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_p02_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_r06_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_p04_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_p05_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_r08_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_r07_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_p03_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_r09_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_r10_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/target_dev/m431_03_p01_i0_0.wav,1
/home/xkukht01/Dev/SUR/data/non_target_train/m416_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_06_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_06_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_06_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m419_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_06_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f405_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f402_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f404_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m422_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f401_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m416_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m421_05_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m417_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m420_05_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/m414_01_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f403_04_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_train/f406_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_02_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/f409_03_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_04_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m424_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_02_r08_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m423_01_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_03_f16_i0_0.wav,0
/home/xkukht01/Dev/SUR/data/non_target_dev/m425_04_r08_i0_0.wav,0
